283000 9.455374 14.947130 0.407231
284000 9.689701 15.135905 0.338625
285000 9.575445 14.931201 0.358373
286000 9.122360 14.568743 0.443028
287000 9.335564 14.797087 0.362008
288000 9.398307 14.819340 0.326346
289000 9.481458 14.968891 0.282712
290000 9.773642 15.041082 0.255713
291000 9.575135 14.915503 0.257970
292000 9.706422 14.894395 0.233412
293000 9.907157 14.883126 0.223076
294000 9.728213 14.829604 0.215115
295000 9.773249 14.920414 0.206756
296000 9.861746 14.994975 0.198593
297000 9.919760 14.979834 0.191524
298000 9.954583 15.082635 0.184620
299000 9.973858 15.009505 0.178416
300000 10.119483 15.226373 0.203059
301000 10.267889 15.295591 0.207565
302000 10.329325 15.580421 0.242301
303000 10.512638 15.698542 0.294647
304000 10.504124 15.930483 0.338679
305000 10.578013 15.924509 0.318000
306000 10.534108 15.918467 0.299936
307000 10.446664 16.043572 0.335436
308000 10.571891 16.270522 0.365936
309000 10.659542 16.248448 0.342418
310000 10.892238 16.397163 0.332605
311000 11.093206 16.689869 0.414645
312000 11.457453 17.139834 0.464959
313000 11.499032 17.101399 0.426613
314000 11.418985 17.025503 0.394006
315000 11.625748 17.154437 0.382257
316000 11.469283 17.085565 0.342431
317000 11.841559 17.464037 0.405979
318000 12.188941 17.566091 0.403831
319000 12.165513 17.414713 0.375236
320000 12.095226 17.333162 0.337436
321000 11.833719 17.105703 0.297569
322000 12.005550 17.306576 0.303081
323000 12.108416 17.323285 0.286722
324000 12.259954 17.305487 0.298852
325000 12.505804 17.537941 0.328954
326000 12.366492 17.551626 0.281928
327000 12.591292 17.605032 0.322600
328000 12.768439 17.760327 0.329397
329000 13.079353 18.231916 0.439813
330000 13.415593 18.658873 0.441377
331000 13.613295 18.738031 0.387739
332000 13.512007 18.711904 0.379495
333000 13.417823 18.661013 0.353595
334000 13.110885 18.681463 0.370016
335000 12.928350 18.325056 0.347934
336000 13.155874 18.569826 0.314930
337000 12.970205 18.492856 0.321211
338000 13.053034 18.364172 0.278637
339000 12.869903 18.258352 0.281085
340000 12.641580 18.100092 0.281753
341000 12.189405 17.694620 0.253421
342000 12.366679 17.664983 0.237000
343000 12.468524 17.657505 0.231060
344000 12.253982 17.614237 0.217859
345000 12.658342 17.710956 0.226449
346000 12.889615 18.015779 0.233600
347000 12.800983 17.823564 0.221724
348000 12.784073 17.815223 0.206521
349000 12.136899 17.327842 0.190441
350000 12.441447 17.446499 0.183037
351000 12.675949 17.565516 0.191834
352000 12.738933 17.680498 0.180565
353000 12.609856 17.275796 0.195347
354000 12.677147 17.085462 0.209575
355000 12.659205 17.181298 0.201558
356000 12.915986 17.262708 0.190453
357000 12.838541 17.273699 0.183833
358000 13.554323 17.844524 0.224778
359000 13.936580 18.214144 0.236260
360000 13.959259 18.343053 0.226254
361000 14.045811 18.455102 0.223829
362000 13.989620 18.544147 0.225540
363000 13.691357 18.159345 0.202077
364000 13.669186 18.023328 0.194660
365000 13.686744 18.022239 0.187817
366000 13.956032 18.364193 0.184299
367000 14.141420 18.491883 0.189411
368000 14.071934 18.556835 0.182864
369000 14.119978 18.532585 0.176785
370000 14.234686 18.625288 0.194222
371000 14.006266 18.389658 0.152725
372000 13.822718 18.262145 0.155668
373000 13.984331 18.491825 0.164366
374000 13.881987 18.316224 0.147095
375000 13.442559 17.789519 0.174753
376000 13.307867 17.729213 0.171442
377000 13.165176 17.697142 0.162563
378000 13.352650 17.869449 0.156752
379000 13.413043 17.933094 0.149539
380000 13.200598 18.060838 0.148148
381000 13.113233 18.121722 0.149760
382000 13.435201 18.050804 0.136789
383000 13.250908 17.915384 0.137796
384000 13.880781 18.356347 0.130805
385000 13.653951 18.315108 0.129867
386000 13.634101 18.316138 0.126776
387000 14.022730 18.618413 0.168398
388000 13.612575 18.251639 0.121292
389000 13.551978 18.307598 0.123232
390000 13.527919 18.466525 0.136696
391000 13.984376 18.703161 0.157873
392000 14.135585 18.701355 0.153937
393000 14.570785 18.979835 0.205542
394000 14.397915 19.050414 0.261398
395000 14.637591 19.174319 0.255907
396000 14.897815 19.091442 0.256051
397000 15.043252 19.307825 0.318825
398000 15.232649 19.588084 0.370735
399000 15.157134 19.552145 0.337767
400000 15.472519 19.763185 0.384745
401000 15.681938 19.708185 0.372864
402000 15.325873 19.494584 0.293401
403000 15.461162 19.597475 0.284582
404000 15.524785 19.713479 0.304124
405000 15.466221 19.722100 0.287391
406000 15.572812 19.941178 0.309656
407000 15.441167 19.602723 0.258946
408000 15.629385 19.977436 0.297493
409000 15.884259 19.983041 0.313322
410000 15.794778 19.852705 0.267022
411000 16.072473 19.990125 0.321697
412000 16.137450 19.902808 0.303296
413000 16.259216 20.032751 0.500000
414000 16.107007 19.966577 0.263176
415000 15.928959 20.023090 0.500000
416000 15.981348 19.945911 0.206591
417000 16.071020 19.961502 0.221775
418000 16.126654 19.933159 0.212876
419000 16.211167 19.992953 0.240852
420000 16.026331 19.990430 0.196004
421000 16.169720 19.897738 0.189158
422000 16.349873 19.986917 0.216099
423000 16.176842 19.726220 0.173593
424000 16.357089 19.964834 0.201686
425000 16.267340 20.012682 0.500000
426000 16.369216 20.017556 0.500000
427000 16.581370 19.994400 0.203386
428000 16.548915 19.972966 0.196047
429000 16.557671 19.882351 0.189119
430000 16.582099 19.944033 0.182616
431000 16.484784 19.939633 0.176608
432000 16.513758 20.027340 0.500000
433000 16.384837 19.595842 0.150044
434000 16.644682 19.625887 0.201798
435000 16.412538 19.249247 0.177948
436000 16.470695 19.315285 0.172258
437000 16.913477 19.632090 0.246462
438000 16.913495 19.605704 0.235500
439000 17.115098 19.832525 0.303128
440000 17.026066 19.930149 0.286631
441000 16.988742 20.024595 0.500000
442000 16.931935 19.834661 0.193647
443000 17.087843 19.980567 0.240688
444000 17.125707 19.925641 0.230266
445000 17.139435 20.004033 0.500000
446000 17.178801 19.852104 0.201446
447000 17.441705 20.010523 0.500000
448000 17.576218 19.962418 0.274417
449000 17.520496 19.902778 0.260991
450000 17.488702 19.828851 0.248610
451000 17.540522 19.879517 0.237467
452000 17.684762 19.946045 0.271229
453000 18.028335 20.021464 0.500000
454000 17.935610 19.993125 0.276689
455000 18.049573 20.008491 0.500000
456000 18.044470 20.033624 0.500000
457000 17.800806 19.852164 0.221198
458000 17.988237 19.896953 0.212474
459000 18.135421 20.007181 0.500000
460000 18.219618 19.965658 0.246273
461000 18.193554 19.974769 0.202614
462000 18.140114 19.963402 0.195314
463000 18.174163 19.927660 0.188409
464000 18.393251 20.005623 0.500000
465000 17.958133 19.560722 0.173449
466000 18.086531 19.473486 0.172749
467000 17.935498 19.369226 0.172927
468000 17.741423 19.238184 0.175439
469000 17.716918 19.159309 0.172279
470000 17.544008 19.079168 0.179977
471000 17.753904 18.916127 0.153819
472000 17.580882 18.811689 0.162688
473000 17.161183 18.450910 0.152624
474000 17.199115 18.761810 0.160747
475000 16.945946 18.665424 0.157304
476000 17.118169 18.869321 0.163601
477000 16.930372 18.929733 0.157299
478000 16.943063 18.920950 0.152770
479000 17.059925 19.244823 0.152680
480000 17.106467 19.123473 0.151892
481000 17.311161 19.397974 0.148014
482000 17.416427 19.478592 0.136999
483000 17.049110 19.258196 0.138268
484000 17.058584 18.966456 0.136787
485000 17.162011 19.001078 0.135527
486000 17.289476 19.018004 0.133375
487000 17.105398 18.783087 0.123685
488000 17.005799 18.818757 0.124431
489000 17.391205 19.266057 0.126444
490000 17.683948 19.656389 0.123350
491000 17.822770 19.708426 0.126651
492000 17.972740 19.813045 0.129896
493000 17.857888 19.607117 0.120876
494000 17.677941 19.378431 0.119613
495000 18.251017 19.755863 0.157665
496000 18.260159 19.991247 0.162740
497000 18.578915 19.923991 0.202625
498000 18.643838 19.943291 0.253641
499000 18.546630 19.945451 0.186591
500000 18.761223 20.013172 0.500000
501000 18.693751 19.870781 0.213989
502000 18.606890 19.846607 0.205637
503000 18.826679 19.853495 0.256395
504000 18.783693 19.888554 0.189158
505000 18.704797 19.764857 0.177283
506000 19.185851 19.944994 0.294548
507000 19.085228 19.804945 0.279099
508000 19.342619 19.871220 0.328030
509000 19.366684 19.878509 0.308675
510000 19.454314 19.872527 0.346222
511000 19.426506 19.915553 0.324705
512000 19.437774 19.856499 0.305845
513000 19.598463 19.977487 0.289087
514000 19.639158 19.995532 0.321463
515000 19.697354 19.957113 0.303228
516000 19.645919 19.933730 0.286672
517000 19.260105 19.539958 0.238992
518000 19.532576 19.852166 0.226843
519000 19.675809 20.039318 0.500000
520000 19.612403 19.989178 0.233381
521000 19.648612 19.958607 0.223747
522000 19.555259 19.981553 0.184311
523000 19.549818 19.827580 0.178205
524000 19.305025 19.609373 0.165428
525000 19.280076 19.612901 0.160486
526000 18.980938 19.217376 0.182481
527000 18.772471 19.134041 0.179587
528000 18.746363 19.134233 0.173750
529000 18.643143 19.054438 0.168250
530000 18.807569 19.175797 0.192417
531000 18.797917 19.207269 0.137583
532000 18.994563 19.401011 0.132593
533000 18.864949 19.188540 0.177686
534000 18.724474 18.966465 0.170406
535000 18.916970 18.963772 0.200266
536000 18.892019 18.942509 0.192992
537000 18.992091 18.910942 0.186198
538000 18.720362 18.638991 0.177958
539000 18.595852 18.813216 0.126463
540000 18.605538 18.822969 0.142431
541000 18.594490 18.920736 0.120482
542000 18.749397 18.894855 0.135795
543000 18.827213 18.756660 0.194911
544000 18.927974 19.109576 0.133294
545000 18.951299 19.192422 0.130029
546000 19.141901 19.284178 0.135911
547000 18.931546 18.918544 0.146512
548000 18.879676 18.783282 0.175580
549000 18.735295 18.514788 0.174325
550000 18.605807 18.455211 0.168768
551000 18.571375 18.518240 0.136565
552000 18.681513 18.568306 0.159675
553000 18.833688 18.775354 0.154211
554000 19.010199 19.002339 0.138623
555000 18.893430 18.912288 0.121271
556000 18.779375 18.855546 0.098563
557000 19.111421 19.100385 0.130869
558000 19.340133 19.434283 0.131288
559000 19.113046 19.489352 0.105914
560000 19.238970 19.688031 0.119900
561000 19.411037 19.840077 0.144398
562000 19.711583 20.020572 0.500000
563000 19.539695 19.804120 0.129477
564000 19.083820 19.480389 0.096158
565000 19.186043 19.388832 0.102836
566000 19.387954 19.540514 0.110198
567000 19.294481 19.393799 0.125902
568000 19.089749 19.156434 0.112836
569000 19.263858 19.408981 0.103957
570000 19.342546 19.427137 0.102000
571000 19.113450 19.095586 0.107365
572000 19.512269 19.677950 0.113371
573000 19.720982 19.952393 0.144309
574000 19.733923 20.008515 0.500000
575000 19.711735 19.898386 0.128307
576000 19.666980 19.781714 0.129041
577000 19.747952 19.958578 0.122386
578000 19.770262 19.936203 0.119657
579000 19.701125 20.012360 0.500000
580000 19.435011 19.848501 0.087350
581000 19.262264 19.491208 0.083414
582000 19.364365 19.397391 0.100830
583000 19.039595 19.089943 0.098258
584000 19.046941 19.089894 0.096488
585000 18.971809 18.926584 0.095854
586000 18.708074 18.609631 0.102726
587000 18.685318 18.625093 0.100809
588000 18.426584 18.483710 0.113569
589000 18.320640 18.286093 0.127264
590000 18.529633 18.429135 0.108982
591000 18.116640 18.128610 0.136918
592000 18.279969 18.191301 0.151221
593000 18.452286 18.176968 0.175621
594000 18.257518 18.182490 0.142618
595000 18.336973 18.085352 0.138940
596000 18.386886 18.238939 0.107260
597000 18.323540 18.082528 0.132858
598000 18.138431 17.870022 0.143363
599000 18.062602 17.619104 0.171034
600000 18.018777 17.558173 0.199646
601000 18.020205 17.529914 0.192495
602000 18.195968 17.841479 0.128462
603000 17.956734 17.708726 0.137879
604000 17.855621 17.832330 0.115493
605000 17.727290 17.580843 0.147330
606000 17.740629 17.648713 0.127137
607000 17.715124 17.654713 0.124185
608000 17.151036 17.232808 0.164031
609000 17.225953 17.069260 0.163118
610000 17.439563 17.309336 0.146083
611000 17.566050 17.533462 0.131297
612000 17.807107 17.597653 0.136928
613000 18.135063 17.708074 0.130551
614000 18.220912 17.729037 0.158976
615000 18.065554 17.783869 0.123812
616000 17.946365 17.704959 0.107285
617000 17.632172 17.169547 0.160370
618000 17.507410 17.205774 0.128698
619000 17.368141 17.070819 0.142452
620000 17.397681 17.095877 0.138760
621000 16.943508 16.782884 0.192910
622000 17.082062 16.970606 0.153968
623000 17.127177 16.935001 0.149658
624000 17.362472 17.021011 0.125769
625000 17.327616 16.900544 0.136111
626000 16.966688 16.622146 0.172863
627000 17.012774 16.852472 0.135805
628000 17.014843 16.831153 0.132476
629000 16.958133 17.012278 0.134277
630000 17.047168 17.104525 0.118207
631000 16.877877 17.168536 0.128295
632000 16.553256 16.981153 0.161976
633000 16.645780 17.061677 0.134235
634000 16.666787 17.119533 0.130947
635000 16.596268 17.093580 0.134063
636000 16.795335 17.361732 0.116349
637000 16.842630 17.488986 0.108565
638000 16.642540 17.458984 0.107190
639000 16.604073 17.478646 0.105090
640000 16.112944 17.256145 0.107665
641000 16.086395 17.136054 0.118558
642000 16.235431 17.103943 0.120039
643000 16.126960 16.981278 0.129847
644000 16.390646 17.093889 0.114832
645000 16.426331 16.969317 0.130378
646000 16.617928 17.272610 0.099866
647000 16.725685 17.303186 0.098051
648000 16.871757 17.260495 0.095230
649000 17.195787 17.483406 0.095289
650000 17.379144 17.797634 0.096795
651000 17.338334 17.887111 0.097919
652000 17.239234 18.025541 0.097624
653000 17.144533 17.842165 0.097792
654000 17.329312 17.956425 0.092870
655000 17.212557 17.932320 0.091289
656000 17.315344 17.816708 0.089775
657000 17.371005 17.991743 0.088307
658000 17.629034 18.175623 0.078737
659000 17.467130 17.937509 0.081712
660000 17.415336 17.731601 0.081353
661000 17.550529 17.921339 0.079354
662000 17.548169 17.998033 0.078196
663000 17.475665 18.054817 0.077691
664000 17.676300 18.324428 0.074197
665000 17.737557 18.383505 0.073180
666000 17.814107 18.399407 0.070295
667000 17.942276 18.509772 0.071180
668000 17.864630 18.369646 0.068575
669000 17.874455 18.398370 0.067715
670000 17.993306 18.485687 0.068534
671000 18.047916 18.350941 0.069379
672000 18.113340 18.409968 0.066324
673000 18.545460 18.584713 0.081764
674000 18.377712 18.372578 0.077297
675000 18.443248 18.609474 0.069778
676000 18.334118 18.568640 0.067480
677000 18.609566 18.928421 0.069232
678000 18.598170 18.897605 0.063717
679000 18.879861 19.161372 0.070399
680000 18.930144 19.217715 0.064804
681000 19.135294 19.486875 0.066865
682000 18.561372 18.873099 0.061844
683000 18.569964 18.847078 0.061142
684000 18.577469 19.056543 0.061021
685000 18.800628 19.222110 0.062079
686000 18.899930 19.359953 0.061388
687000 18.819466 19.173185 0.065016
688000 19.271312 19.462722 0.073220
689000 19.172824 19.303086 0.068023
690000 19.111453 19.211983 0.067175
691000 19.126742 19.329112 0.066352
692000 19.043807 19.589040 0.060739
693000 18.997953 19.628272 0.064213
694000 19.054513 19.783103 0.061631
695000 19.059306 19.945232 0.073088
696000 19.308783 20.018733 0.500000
697000 19.159781 19.882500 0.066361
698000 19.064679 19.935574 0.065552
699000 19.100670 19.993342 0.064760
700000 18.903816 19.922281 0.070167
701000 18.832962 19.986522 0.069257
702000 18.736977 19.923030 0.075686
703000 18.592308 19.983138 0.080984
704000 18.421702 20.007054 0.500000
705000 18.361636 19.910405 0.077795
706000 18.274730 19.812637 0.076684
707000 18.221633 19.847340 0.075614
708000 18.376655 19.953124 0.074574
709000 18.377588 19.971204 0.073562
710000 18.196182 19.903023 0.078620
711000 18.218780 19.985584 0.071549
712000 18.059201 19.922586 0.076513
713000 17.939751 20.014151 0.500000
714000 17.919301 19.920598 0.076796
715000 17.768424 19.899361 0.086399
716000 17.720933 19.953128 0.085032
717000 17.725476 19.955788 0.083703
718000 17.696803 20.010300 0.500000
719000 17.635935 19.903835 0.075252
720000 17.436826 19.916144 0.085314
721000 17.538756 19.782023 0.081227
722000 17.654401 19.767805 0.070202
723000 17.507926 19.888021 0.081765
724000 17.264412 19.874449 0.091253
725000 17.165269 19.866811 0.097488
726000 17.284785 20.000185 0.500000
727000 17.109965 20.023704 0.500000
728000 17.065799 19.969043 0.080325
729000 17.069227 20.032126 0.500000
730000 16.811539 19.921482 0.076929
731000 16.939834 19.871164 0.075852
732000 17.077075 20.018724 0.500000
733000 17.148578 19.978367 0.064420
734000 16.908894 19.704180 0.069169
735000 16.819469 19.714962 0.068283
736000 16.952812 19.532809 0.078197
737000 16.889408 19.307617 0.091645
738000 16.364587 18.932200 0.129542
739000 16.570836 19.023240 0.113457
740000 16.554575 19.005293 0.111134
741000 16.058149 18.620975 0.126892
742000 16.005690 18.808342 0.128322
743000 15.573914 18.514661 0.139298
744000 15.564079 18.402234 0.135768
745000 15.334599 18.419704 0.141046
746000 15.611004 18.771924 0.129446
747000 15.372909 18.390101 0.132174
748000 15.544667 18.631551 0.132558
749000 15.598714 18.623240 0.129365
750000 15.631754 18.571550 0.110284
751000 15.619720 18.522189 0.108083
752000 15.738124 18.652270 0.114241
753000 15.950791 18.926838 0.116849
754000 15.924421 18.915853 0.114348
755000 15.998943 19.164015 0.118270
756000 15.880685 19.134512 0.115761
757000 15.596171 18.946846 0.124169
758000 15.489510 18.676454 0.111748
759000 15.696633 18.875437 0.109806
760000 15.304105 18.652326 0.117971
761000 15.552506 18.685410 0.105358
762000 15.395276 18.625969 0.113440
763000 15.356305 18.665167 0.111134
764000 15.451320 18.693878 0.099242
765000 15.632218 18.754725 0.091223
766000 15.634151 18.727765 0.089708
767000 15.788632 18.963664 0.096580
768000 16.119411 19.283157 0.096976
769000 16.230332 19.560273 0.083386
770000 16.154848 19.579104 0.088191
771000 15.981400 19.297546 0.098583
772000 15.750115 19.078097 0.100741
773000 15.671820 19.269551 0.104511
774000 15.678959 19.286944 0.102502
775000 15.605234 19.181535 0.095367
776000 15.880732 19.293311 0.090661
777000 15.761699 19.191898 0.092371
